song_id,label,artist_id,fold
794037,chill	dance	happy	night	party,290,1
13503847,car	chill	dance	gym	happy	night	party	relax	running	work	workout,1005,0
560631112,car	happy	sad,1699749,2
115946668,chill	dance	happy	party	running	summer	workout,4521369,1
88195473,dance	happy,2712,2
1102486,car	chill	happy	party	relax	running	sad	workout,488,3
68736602,dance	happy	party,1662115,2
401526522,chill	dance	happy	party,246999,2
552576,chill	dance	happy	night	party	relax	summer	work,15736,1
424460922,chill	dance	happy	party	running	summer	workout,961592,1
925868,dance	happy	party,15374,2
35781151,dance	gym	happy	party	running,183208,3
92719998,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,115,0
126433689,car	chill	dance	gym	happy	night	party	summer,10257238,2
69501533,dance	happy	running,144446,3
134519764,chill	dance	happy	relax,803649,0
408627032,dance	gym	happy	night	party	summer	work	workout,8403120,2
5404597,dance	happy	party,6831,0
137729345,car	chill	dance	gym	happy	party	running	sad	summer	work	workout,10038450,0
32140151,car	chill	dance	gym	happy	night	party	relax	running	summer	work,1445,0
119849602,car	dance	gym	happy	night	party	relax	sad	summer	work,7068771,3
5081557,car	chill	dance	gym	happy	party	running	summer	work	workout,76,0
6494723,happy,445137,2
2286181,chill	dance	happy	night	party,76791,2
14926983,dance	gym	happy	party	relax	running	workout,76884,0
75834367,dance	happy	party	running	summer,5497121,1
7526300,car	chill	dance	happy	party	work,685,1
12325103,gym	happy	party	running	workout,412,3
371184921,chill	dance	gym	happy	party	running	summer	work	workout,144227,2
7035301,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,194,3
3773333,dance	happy	party,260250,1
60904573,car	happy	party	workout,1198612,0
3191609,car	chill	happy	party	summer	work,186,1
16753985,happy	party,794548,1
78917919,dance	happy	night	party,3169,1
1579275,dance	happy	night	party	relax	running	summer	work,163,1
10307850,dance	happy	summer,1489,2
127313023,chill	happy	relax	running	summer,2668241,2
994699,car	chill	dance	gym	happy	night	party	running	summer	work	workout,69173,2
445792722,chill	happy,4835501,1
231820,chill	dance	gym	happy	night	party	relax	running	summer,16937,2
3845070,happy	sad,1420,3
110577656,dance	happy	night	party	running	summer,8355208,1
2445371,chill	dance	happy	night	party	relax	running	summer	work,5615,1
116348252,car	chill	dance	happy	night	party	running	summer	work,1,3
66770158,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,1213181,0
517027052,car	chill	dance	gym	happy	relax	summer	workout,6193178,0
7456727,happy	party,80772,2
62932962,chill	happy	relax	sad	work,887565,3
72717405,dance	happy	running	workout,4429712,1
80460708,happy,381,3
60762193,chill	happy	relax	summer,395234,2
12206724,dance	gym	happy	night	party	work,311851,3
89938637,dance	happy	party	running,11963,0
131742252,dance	happy	party	work,3521,1
546691,happy	relax,5885,1
11080218,car	chill	happy	night	relax	summer	work,392698,3
481084672,chill	happy	relax,5095768,0
3102924,car	chill	dance	gym	happy	night	party	relax	running	summer	work,2179,2
83117426,car	chill	dance	gym	happy	night	party	relax	running	summer	workout,4084280,1
909009,car	dance	gym	happy	party,544,1
98027530,car	chill	dance	gym	happy	night	party	running	summer	work,183716,1
60020001,dance	gym	happy	party	work	workout,1002521,2
1920929,dance	happy	party,5864,3
84694355,dance	happy	running	summer,5947658,2
105566690,chill	dance	gym	happy	night	party	running	summer	workout,7688746,0
126917155,dance	gym	happy	party	summer,2792,3
371959051,car	dance	gym	happy	night	party	running	sad	summer,6705395,0
39944351,dance	happy,371033,0
104519154,happy,5962948,2
6658612,chill	dance	happy	night	party	relax	running	summer	work,1650,3
98260590,happy,1682696,1
1045094,chill	dance	gym	happy	party	relax	sad,938,1
7084862,dance	gym	happy	party	relax	running	sad,159051,1
14250005,car	chill	dance	happy	party	relax	running	summer	work	workout,860,1
35782861,dance	happy	party,1651563,1
77649008,chill	dance	happy	party	running	summer	workout,1150836,3
60453211,dance	happy	party	summer,2179,2
595110502,car	chill	dance	gym	happy	party	summer,479446,2
516351542,car	chill	dance	gym	happy	party	running	summer	work	workout,402,1
536063172,dance	gym	happy	night	party	relax	sad,11122456,3
3145487,car	happy,5007,2
67420794,car	chill	dance	happy	night	party	relax	running	summer	workout,4775509,0
4253391,chill	dance	gym	happy	party	running	summer,9,0
97427434,chill	dance	happy	night	party	running	summer,4077850,2
546257622,gym	happy	party	relax	sad	summer,5266156,2
1138629,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,9083,1
30647061,chill	happy	night	relax	running	summer	work,275862,3
461373372,car	chill	dance	gym	happy	party	running	sad	summer	work	workout,10846460,1
528265631,car	chill	dance	gym	happy	night	party	relax	sad	summer	work,3583591,2
90262831,dance	gym	happy	night	party	summer	workout,152629,0
590464912,car	chill	dance	happy	party	relax	summer,12544410,2
67234859,happy	summer,3730791,3
143183940,chill	happy	relax	work,7124379,0
83385602,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,1562681,3
90350661,dance	happy,7080935,0
9938244,chill	dance	happy	night	party	relax	running	work,1007,1
881559,chill	dance	gym	happy	night	party	relax	running	summer	work,732,0
4468150,dance	gym	happy	party	summer,100545,3
85894573,dance	happy	party,1181430,2
373397451,chill	dance	gym	happy	party	relax	running	summer,6090420,3
74691521,car	chill	dance	happy	night	party	running	sad	summer	workout,256681,3
565637,dance	gym	happy	night	party	running	summer,1367,3
4160826,dance	gym	happy	party	workout,285663,0
83996985,chill	dance	happy	night	party	relax	running	summer	work,2077,1
389063231,chill	happy,416239,2
3462861,car	chill	dance	gym	happy	night	party	relax	sad	workout,243761,3
17687253,chill	dance	gym	happy	party	relax	running	summer	work	workout,67,3
62376335,chill	dance	happy	night	party	work	workout,382937,1
13160910,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,1005,0
13140706,car	chill	happy	night	party	relax	running	summer	work,1233,1
122722374,car	chill	happy	night	party	sad	summer,956,2
17607368,dance	happy	party	summer,404,2
2911996,chill	happy	party,182338,3
117372322,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,4447123,3
433390882,happy,12436,0
564970732,car	chill	dance	happy	party	relax	sad	summer	work,409717,1
432523692,chill	happy	sad	summer	work,12785693,3
12325101,car	chill	dance	gym	happy	party	running	work,412,3
355976341,car	dance	gym	happy	party	running	summer	work	workout,175997,3
482315312,chill	dance	gym	happy	party	running	summer	work	workout,4126474,3
7721557,car	dance	gym	happy	party	running	work	workout,352027,2
809639,dance	happy	running	summer,70966,2
6125481,dance	happy	party	running	summer,8003,2
3131211,chill	happy	party	running	summer,80906,3
901615,chill	dance	happy	night	party	running	summer	work,74806,3
924106,happy	night	party	running	summer,817,2
9990250,happy	party,443,0
571482,car	chill	gym	happy	party	relax	work	workout,184546,1
107473746,chill	happy	night	relax	summer,4715,0
4959364,dance	happy	night	party,330377,2
3753454,car	dance	happy	work,1026,3
14894911,car	chill	dance	happy	night	party	relax	running	summer,2903,2
3068066,happy	sad,16805,1
62723996,car	chill	dance	happy	night	party	relax	running	sad	summer,429675,1
373045651,car	chill	dance	happy	night	party	relax	summer,7027523,0
121804864,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work,6306824,1
70894019,dance	happy	party	running	summer	workout,4059062,3
4673383,dance	gym	happy	party	running	summer	work,3151,2
61249500,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,1530634,3
4185795,car	chill	dance	gym	happy,272225,0
1153472,dance	happy	party,6603,0
3361194,happy	sad,1184,2
75212173,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,1272674,1
118993056,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,160,0
935751,car	dance	gym	happy	night	party	running	summer	work	workout,795,2
572911782,chill	dance	gym	happy	night	party	running	summer	work	workout,125372,1
929494,car	chill	happy	night	party	relax	sad	summer	work,2588,2
110957896,car	chill	happy	night	party	relax	running	sad	summer	work,9052,3
15597463,dance	happy	relax,685,1
570222,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,882,3
2577124,chill	happy	sad	summer,2702,2
916258,happy	party	running	work	workout,79,3
800422,dance	happy	party,3949,1
1183887,chill	dance	happy	night	party	running	summer	work,75332,2
66329032,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,4084280,1
6614707,chill	gym	happy	party	running	sad	summer	work	workout,16506,2
422304962,car	chill	dance	happy	party	relax	running	work	workout,1188,1
4302629,dance	happy	night	party,307,2
83361152,dance	gym	happy	party,73396,3
84490461,happy	party,1181430,2
70389708,car	chill	dance	happy	relax	running	summer,896,2
4007856,dance	happy	night	party	running,2025,2
9496585,car	chill	dance	happy	night	party	relax	summer	work,1118,3
423239732,chill	dance	gym	happy	party	running	summer,1188,1
64003959,happy	party	summer,75926,0
2441438,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,2489,0
414340392,happy	party,1456,2
14876868,chill	dance	gym	happy	night	party	running	sad	summer	work,2334,2
3164121,chill	dance	gym	happy	party	running,3037,1
13148427,happy,269751,0
722359,dance	happy	party	running	summer,290,1
7494856,car	chill	happy	party	relax	summer,205,0
554052232,chill	dance	gym	happy	party	relax	sad,4056850,0
789054,dance	happy	party	running,129,3
384071171,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,1201,0
11918578,dance	happy	party	summer,826908,0
76278153,chill	dance	happy	party	summer,13774,0
66276432,chill	dance	happy	night	party	summer	workout,4314928,2
96189644,chill	dance	happy	party	work,16893,0
1176436,car	chill	happy,2702,2
78671180,chill	dance	happy	night	relax	running	sad	summer	work,1520407,1
896181,car	chill	dance	happy	night	party	relax	running	sad	summer,1295,0
704971,dance	happy	running,3467,0
422087702,gym	happy,409,2
2203493,car	chill	dance	happy	party	running	summer	work,656,3
2552498,chill	dance	happy	night	party,110,3
142453671,car	dance	gym	happy	party	work,11967759,1
17797341,chill	happy	relax	summer,248102,0
3130087,car	chill	dance	gym	happy	night	party	relax	summer	work,821,0
898032,chill	happy,598,0
4007318,chill	dance	gym	happy	night	party	relax	running	summer	work	workout,2619,1
60779994,chill	gym	happy	relax	work	workout,52,2
506214482,chill	dance	happy	party	relax	running	summer	work,85901,2
24814211,car	chill	dance	happy	night	party	running	work,152326,0
132479810,chill	dance	happy	night	relax	running	summer	work,15887,0
1156132,chill	dance	happy	party	relax	running	summer,13025,1
101009302,car	chill	dance	gym	happy	night	party	running	summer	work	workout,808980,1
13139631,car	chill	dance	gym	happy	night	party	running	summer	work	workout,207,2
13832477,chill	dance	happy	party	relax	summer,270831,2
14948979,dance	happy	party	summer,379486,0
6944531,dance	gym	happy	party	relax,671073,3
886915,happy,393244,2
46120491,dance	happy	party	summer	work,373974,3
417555272,car	chill	dance	gym	happy	party	relax	summer	workout,7831854,1
10584129,dance	happy	party,5645,2
127800641,gym	happy	party,5524597,2
5417700,chill	dance	happy	night	party	relax	summer	work,339211,2
7675108,car	chill	dance	happy	party	running	summer	work,1125,3
113536192,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,247339,2
425662502,car	chill	dance	gym	happy	party	running	summer	work	workout,1538640,3
958831,chill	dance	happy	night	party	summer,6658,0
35793921,chill	happy	party,193,0
145590470,car	chill	dance	gym	happy	relax	summer	work	workout,4105259,1
106128102,chill	dance	gym	happy	party	relax	running	summer	work	workout,4505680,1
113416792,car	chill	dance	gym	happy	party	running	summer	work	workout,614386,0
15565663,dance	happy	party	summer	work,1007876,2
909999,car	chill	dance	gym	happy	night	party	running	summer	work	workout,2003,3
58786551,car	chill	dance	gym	happy	night	party	relax	running	summer	work,3839,1
62826430,car	chill	gym	happy	party	running	summer	work	workout,1352097,1
16293862,chill	dance	gym	happy	night	party,8349,1
61382192,chill	happy,380832,3
38441801,car	chill	dance	gym	happy	night	party	running	summer	work	workout,743,1
2527502,dance	happy	party	running	summer,80527,2
92728770,car	chill	happy	night	relax	running	summer	work,7065161,0
13529566,car	dance	gym	happy	night	party	running	work	workout,564,0
2177300,dance	happy	party	running,16050,3
109703248,chill	dance	gym	happy	party	relax	running	summer	work	workout,193875,3
89388947,car	chill	dance	gym	happy	party	work,1755,1
134869068,car	chill	dance	gym	happy	night	party	relax	running	summer	work,10183,0
2423927,chill	dance	gym	happy	night	party	relax	summer	work,719,0
112036790,car	chill	happy	party	summer,259410,3
13788775,car	chill	dance	gym	happy	night	party	running	sad	work	workout,415,3
1067271,happy,96146,0
2794359,chill	gym	happy	work	workout,4435,3
1015368,car	chill	dance	happy	running	work	workout,685,1
65656506,car	chill	dance	happy	work	workout,315,1
464879972,car	dance	gym	happy	party,4448284,3
4099852,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,2110,0
422087602,happy,416239,2
432909212,car	chill	dance	gym	happy	night	party	relax	running	summer	work,163,1
124603488,chill	dance	happy	party	work	workout,7177292,0
508736382,chill	happy	summer,4033307,0
76036787,dance	happy	night	party	summer,5518963,1
2794367,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,4435,3
67606693,car	chill	dance	gym	happy	party	running	work	workout,3233,1
3129704,dance	happy	party	summer,867,1
139498769,car	dance	gym	happy	party	relax,14000007,0
134530606,car	chill	dance	happy	party	relax	running	sad	summer	workout,1009000,2
123395684,car	dance	happy	party	running	summer	workout,4331004,2
441446162,chill	dance	gym	happy	night	party	relax	running	summer	work,11301722,0
16707800,dance	happy	party,1342,0
130040572,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,52,2
6904108,car	dance	gym	happy	night	party	relax	running	summer	work	workout,725,1
4097356,car	dance	gym	happy	night	party	relax	running	summer	work	workout,3855,2
93791640,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,129280,0
994965,car	chill	dance	gym	happy	night	party	running	summer	work	workout,116,2
109704416,chill	dance	happy	party	summer,8764250,2
69816179,happy	summer,2910061,0
5805723,car	chill	dance	gym	happy	night	party	relax	running	summer	work,155358,0
122439656,chill	dance	happy	running	work,249,3
479888992,car	chill	dance	gym	happy	night	party	relax	running	summer	work,280550,2
83890429,car	chill	dance	happy	night	party	relax	running	summer	work,17262,3
101359736,car	chill	dance	gym	happy	party	relax	running	summer	work	workout,411803,3
509613592,dance	happy	party	running	summer,14493,0
95678326,chill	happy,4459894,0
967064,chill	dance	happy	summer,80042,3
1092874,happy,74787,3
4209655,chill	dance	gym	happy	night	party	relax	workout,290,1
76520671,car	dance	gym	happy	party	running	summer	work	workout,3288461,2
358920231,dance	happy	party	running	summer,1181430,2
676836,car	chill	dance	gym	happy	night	party	running	sad	work	workout,92,0
13160299,dance	happy,145,1
72870403,dance	gym	happy	party	running	summer	workout,5371284,1
552845112,car	dance	gym	happy	night	party	relax	sad	summer,11688775,0
96468138,car	chill	dance	happy	night	party	sad	summer	work,74357,2
10584596,car	chill	dance	gym	happy	night	party	running	sad	workout,183716,1
128666633,chill	happy,9332106,3
638495,chill	happy,16675,0
2630771,chill	dance	happy	party	running	summer,9052,3
474129392,chill	dance	gym	happy	party,14285221,0
102365838,chill	happy	relax	sad,8187822,2
4943703,dance	happy	party,281509,2
1015729,chill	dance	happy,629,1
540168502,dance	gym	happy	party	running	work	workout,5825,0
70834440,car	chill	dance	gym	happy	night	party	running	summer	work	workout,1147,1
133583124,dance	gym	happy	party	summer	work	workout,4698748,3
97786890,happy,400934,2
13636693,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,705,0
2813164,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,411,1
627751082,car	chill	happy	party	summer,5912409,0
70553170,car	chill	dance	gym	happy	night	party	running	summer	work	workout,985109,2
115705672,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,102,2
561856022,car	chill	happy	sad,7735426,2
3991708,happy,273534,2
13144388,car	chill	dance	happy	party	relax	running	summer	work,1117,3
65220456,chill	dance	happy	party	summer	work	workout,74357,2
573699,car	chill	dance	happy	night	party	relax	sad	work,1009,0
107329232,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,412332,3
419219212,chill	dance	happy	relax	work,2830461,0
71215114,dance	happy	party	workout,4944289,2
496277752,dance	gym	happy	night	party,5150231,1
504055932,chill	happy	party	sad	summer	workout,292185,0
352125861,car	chill	dance	gym	happy	party	relax	running	summer	work,1611138,1
144387132,dance	happy,4047894,3
80354238,car	chill	dance	gym	happy	night	party	running	summer	work	workout,207,2
421262272,happy	party,1092645,1
10494833,dance	happy,1218733,0
75541122,chill	gym	happy	party	relax	running	sad	work	workout,111,0
3167886,chill	dance	happy	night	party	relax	running	summer	work	workout,185473,3
39056731,chill	dance	happy	party	relax	running	summer	work,1398,2
3254807,happy	night	party	summer,7217,1
7298082,dance	happy	party	relax	running	summer,72519,0
17473544,car	dance	happy	party	summer	work	workout,7524,0
124349830,chill	dance	gym	happy	party	relax	sad	summer,2137661,2
366452181,car	chill	dance	gym	happy	party	relax	running	sad	workout,4447123,3
90305571,dance	happy	party,292185,0
71819218,happy,2417,2
94887976,chill	dance	happy	night	party	running	summer,71991,3
66923822,gym	happy	party	running	work	workout,288567,1
83742610,dance	gym	happy	work	workout,12246,0
2603803,car	chill	dance	happy	party	summer,166,1
69708327,happy	party	relax	sad,1200765,0
46226301,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,95538,0
751029,car	dance	happy	night	party	running	summer	work,1183,2
532075,dance	happy	night	party,248,3
3158285,dance	happy	party	running	work,1320,1
550286,dance	happy	party,2059,1
63455202,chill	dance	gym	happy	party	relax	running,7343,2
65270249,chill	happy	night	summer,470349,0
71519890,chill	dance	happy	night	party	relax	summer,10183,0
480769162,chill	happy	sad	summer	workout,6043160,1
435884022,car	chill	dance	happy	relax	sad	summer,12477240,1
958111,chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,569,2
2531129,car	chill	dance	gym	happy	night	party	running	summer	work	workout,2209,0
378101071,chill	happy	sad,5406755,3
2182450,dance	gym	happy	night	party	running,134181,3
139405115,chill	dance	gym	happy	night	party	running	workout,1188,1
135386020,chill	dance	happy	night	party	running	summer,2049,1
10114717,happy	party,2005,2
768533,chill	dance	happy,11389,0
420364242,gym	happy	party	relax	running,7343,2
65768901,chill	happy	night	party	relax,294912,2
67649271,chill	dance	gym	happy	night	party	relax	running	sad	summer	work,181878,1
592241582,chill	dance	gym	happy	party	relax	running	work,4043887,2
358996081,chill	happy	summer	work,10601209,2
2181808,dance	happy	party	summer,7437,1
532075911,chill	dance	happy	party	running	summer,12659531,2
913671,car	dance	gym	happy	running	summer	work	workout,13213,1
3599711,car	chill	dance	gym	happy	night	party	running	summer	work	workout,705,0
517538262,chill	dance	happy	night	party	relax	running	summer,14,3
66314965,dance	gym	happy	party	relax	running	summer,7343,2
723843,car	dance	gym	happy	party	running	summer	work	workout,290,1
628423,dance	happy,2059,1
62848912,car	happy	party	workout,1219583,2
69000007,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,2483,0
71678148,dance	happy,193878,1
553116412,chill	dance	happy	relax	summer,412332,3
55613161,car	chill	gym	happy	party	relax	sad	work,4115,2
14405022,gym	happy	party	running	workout,272225,0
60747016,happy	party,2179,2
454424442,car	chill	dance	happy	night	party	sad	summer	workout,16407,2
116348686,dance	happy	night	party,1,3
66242219,happy,4017020,0
71795230,chill	happy	running,4979041,3
664142,dance	gym	happy	night	party	running,168714,2
79543148,car	chill	dance	gym	happy	party	relax	running	work,215,2
747231,car	chill	dance	happy	night	party	relax	running	work,2708,1
371629151,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,897,3
84855675,chill	happy	relax,5068595,3
555961622,gym	happy,1782,0
74322262,happy	running,5126387,2
776511,chill	happy	party	relax	sad	work,177,0
17001023,car	chill	dance	gym	happy	party	relax	sad	work,243761,3
1184256,happy,358,3
605635722,car	chill	dance	happy	relax	summer,17032,2
90914253,happy	party	running,9153,3
90806631,chill	happy	party	relax	sad,875241,1
125816473,car	chill	dance	gym	happy	night	party	running	summer	work	workout,564,0
2550607,car	chill	dance	gym	happy	night	party	relax	running	summer	work,1440,3
78238355,dance	happy	party	relax	running	summer	work,4539853,0
365466671,chill	dance	gym	happy	night	party	summer	work	workout,1678249,0
101942821,dance	happy	relax	running	summer,7802924,0
123679562,chill	dance	happy	party	running,6557769,2
534816962,dance	happy	party,5489751,2
139674793,car	chill	dance	gym	happy	night	party	running	summer	workout,1164295,2
10192225,car	chill	dance	happy	party	relax	sad,8285,3
16984503,dance	happy	night	party	summer,112170,0
66245333,chill	dance	gym	happy	party	relax	running	sad	summer	work,6123,2
585601962,chill	happy	relax	sad,884659,1
437580322,car	chill	happy	night	party	relax	running	summer	work,69627,1
61490807,car	dance	happy	night	party	running	sad	summer	work	workout,1538640,3
490799122,chill	dance	happy	night	party,4639336,2
64014186,car	chill	dance	happy	party	summer	work,152291,1
18173901,happy,644,0
131980076,dance	gym	happy	night	party	relax	running	summer	workout,73396,3
67329370,dance	happy	party	running,1127,1
135440882,car	dance	gym	happy	night	party	running	summer	work	workout,4617,2
115242122,dance	gym	happy	party	running	work	workout,15670,1
95680840,car	chill	dance	gym	happy	party	summer	workout,6241616,2
62351286,car	chill	dance	gym	happy	night	party	running	summer	work	workout,280627,3
4619064,chill	happy	night	party	relax	summer,74289,2
9933781,chill	dance	gym	happy	night	party	relax	summer	work,400934,2
8146878,chill	happy	relax	summer,17030,3
2794646,car	chill	dance	gym	happy	night	party	running	summer	work	workout,1878,1
97455412,chill	dance	gym	happy	party	relax	running	summer,3452,0
395094692,car	chill	dance	gym	happy	party	relax	running	sad	summer	work	workout,288166,2
69051635,dance	happy	night	party	running	summer	workout,251403,3
3151427,car	chill	dance	gym	happy	party	relax	work,821,0
55003321,car	dance	gym	happy	party	relax	summer	workout,1424602,2
62083309,car	chill	dance	gym	happy	party	running	work	workout,1538640,3
61115369,happy,4036211,2
131337372,chill	dance	gym	happy	party	relax	summer,5092057,3
128100113,chill	dance	happy	party	running	summer	workout,4784389,0
79041529,car	chill	dance	gym	happy	night	party	summer	work	workout,377827,2
85202956,chill	happy	party	work,417037,1
94310178,chill	dance	happy	night	party	relax	running	summer	work,818,2
7583578,chill	dance	gym	happy	party	relax	running	work,111,0
543837822,car	chill	dance	gym	happy	party	summer	work	workout,5210092,1
542254,chill	happy	party	running,752,0
848860,car	chill	dance	happy	night	party	relax	running	work,184546,1
532603,car	chill	dance	gym	happy	party	running	work	workout,398,1
78117033,car	chill	gym	happy	night	party	summer	work	workout,288166,2
555393592,car	chill	dance	gym	happy	night	party	running	sad	summer	work	workout,13063447,3
42859131,chill	dance	happy	night	party	sad	summer,89643,0
529270901,chill	dance	happy	party	summer,153238,0
119874158,car	chill	dance	gym	happy	party	running	sad	summer	work	workout,3583591,2
3144761,car	chill	dance	happy	party	relax	summer	work,8691,3
65938211,car	chill	dance	gym	happy	night	party	running	summer	work	workout,4582124,0
66576954,dance	happy	night	party	summer	workout,652303,2
785398,car	chill	gym	happy	running	sad	work	workout,1288,2
10734179,car	happy,5378,0
1565010,car	chill	dance	gym	happy	night	party	relax	running	summer	work,1179,1
14525094,car	chill	dance	gym	happy	party	running	summer	work,216,3
623552042,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,614223,2
8164638,dance	gym	happy	night	party	running	work,259,3
379833551,car	dance	gym	happy	party	relax	running	sad,4876653,1
1025869,car	chill	happy	night	party	relax	running	summer	work,5019647,0
442844362,happy,7674918,2
360934321,chill	dance	happy	party	sad	summer,56149,1
529117821,car	chill	dance	gym	happy	night	party	running	summer	work	workout,12246,0
3212725,chill	dance	happy	night	running,1430,3
85575194,car	chill	dance	gym	happy	party	running	summer	work	workout,517429,2
388197451,car	chill	dance	gym	happy	party	running	summer	work	workout,6067766,2
12000940,dance	happy	night	party	summer	work,2581191,0
549405542,dance	happy	party,110513,2
102162156,dance	happy	night	party,8145492,3
114259048,chill	dance	happy	party	running,1042517,0
66274437,car	chill	gym	happy	party	summer,1724041,2
788856,car	chill	gym	happy	party	running	work	workout,2127,1
36872511,dance	happy	party	summer,91948,3
14278797,chill	gym	happy	night	party	running	work	workout,75628,2
7239014,car	chill	dance	gym	happy	night	party	running	workout,10891,3
7794032,dance	gym	happy	party	relax,7969,3
8812382,car	chill	happy	party	summer	work,8670,2
63111540,dance	happy	party	summer,6603,0
12274805,chill	dance	gym	happy	night	party	running,412,3
901194,dance	happy	night,15887,0
100257366,chill	gym	happy,5234992,0
71090290,car	chill	dance	gym	happy	party	running	summer	work,1147,1
3138836,dance	gym	happy	party	relax	running	work	workout,262,0
72819995,chill	happy	party	running	summer,208844,2
14877087,car	chill	gym	happy	party	running	summer	work,399881,2
410107202,chill	dance	gym	happy	party	relax	running	summer	work	workout,12436,0
78479825,chill	happy,723,1
14405019,car	dance	gym	happy	night	party	running	summer	workout,272225,0
72047894,car	dance	gym	happy	night	party	running	summer	work	workout,1538640,3
122570632,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,3839,1
564605,happy	relax,706,3
552383442,car	chill	gym	happy	summer	workout,4023815,2
500459092,chill	gym	happy	party	relax,76884,0
4224041,dance	happy	night	party	running	summer,161800,2
109167204,dance	gym	happy	party	relax	summer	work	workout,4103408,3
580796182,chill	gym	happy	night	relax	running,417037,1
110393816,dance	gym	happy	party	relax	running	summer	work,1424602,2
4119476,chill	dance	gym	happy	party	running	summer	work,80423,2
908709,dance	happy	night	sad,1477,3
15604421,happy	running	summer,5685,3
1126582,car	chill	dance	happy	night	party	relax	summer	work,3102,0
553336,dance	gym	happy	party	relax	running	work,112,2
7292417,car	dance	gym	happy	night	party	running	summer	work	workout,83,3
63358270,happy,4336731,0
101807165,chill	dance	gym	happy	night	party	relax	summer	workout,175997,3
725662,happy	party	work,64772,0
134177176,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,262271,2
71678225,chill	dance	gym	happy	party	relax	summer,4860761,3
408522872,chill	happy	party	sad	summer,11361878,3
120307560,car	chill	dance	happy	party	running	sad,4023815,2
679846,car	chill	happy	party	relax	running	summer	work,8466,3
2813167,chill	dance	happy	night	party	running	summer	work,411,1
2162747,chill	happy	relax,163,1
5592952,happy	sad,288166,2
69249409,chill	happy	summer,287,0
553056682,car	chill	dance	gym	happy	night	party	relax	running	summer	workout,542,1
830196,car	chill	dance	happy	party	relax	summer,2425,0
417773062,car	chill	dance	gym	happy	party	relax	running	sad	summer	work	workout,9759672,0
13304453,dance	happy	night	party	relax	sad,16893,0
7777962,car	chill	dance	gym	happy	night	party	relax	running	summer	work,5344,2
115088950,chill	gym	happy	party	running,9484848,2
344050631,chill	dance	gym	happy	party	running	sad	summer	work,9759672,0
1115352,happy,8471,0
483549942,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,301798,1
16328614,car	chill	happy	party	summer	work,369407,3
109168974,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,292185,0
465078042,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout,64333,3
67515157,dance	happy,1572322,3
5102584,chill	happy	night	relax	sad	summer,1206,3
2483213,car	chill	dance	happy	night	party	running	summer,9218,0
851871,dance	happy	night	party	summer,732,0
577434382,car	happy,399881,2
145437206,chill	dance	gym	happy	party	relax	running	summer	workout,4204510,3
419877012,car	chill	dance	gym	happy	night	party	relax	running	sad	summer	workout,100810,0
117669720,dance	happy	relax	sad,9708982,1
70334158,dance	gym	happy	party	running	workout,961592,1
137275198,chill	happy	relax	work,16072,0
98744582,car	chill	dance	gym	happy	night	party	relax	summer	work,6087776,3
72046513,chill	happy	party	summer,648802,2
16631533,chill	happy	running,409894,3
111665352,car	chill	dance	happy	party	summer	work	workout,7890062,2
72223110,chill	happy	night	relax	sad	work,5326126,0
5816223,dance	happy	party,95538,0
123143902,chill	dance	gym	happy	night	party	relax	running	summer	work	workout,283110,2
908088,happy,5871,1
34229631,chill	happy	relax,1188,1
455225292,car	chill	dance	happy	night	party	relax	running	summer	work,5848618,1
